,prompt,completion
587,"Label entities as Organisation, Person, Location, O, Misc in the following sentence:

It said moderating paper prices and solid orders for advertising at its Fox Broadcasting television network in the United States would also help boost profits in the 1996/97 year . ""

###

"," It: O
said: O
moderating: O
paper: O
prices: O
and: O
solid: O
orders: O
for: O
advertising: O
at: O
its: O
Fox Broadcasting: Organisation
television: O
network: O
in: O
the: O
United States: Location
would: O
also: O
help: O
boost: O
profits: O
in: O
the: O
1996/97: O
year: O
.: O
"": O

***END***"
588,"Label entities as Organisation, Person, Location, O, Misc in the following sentence:

The announcement followed a report in the weekly supermarket tabloid Star magazine , reprinted in Thursday 's editions of the New York Post , that the married adviser had hired a 37-year-old prostitute on a weekly basis while visiting Washington to advise Clinton on his re-election campaign .

###

"," The: O
announcement: O
followed: O
a: O
report: O
in: O
the: O
weekly: O
supermarket: O
tabloid: O
Star magazine: Organisation
,: O
reprinted: O
in: O
Thursday: O
's: O
editions: O
of: O
the: O
New York Post: Organisation
,: O
that: O
the: O
married: O
adviser: O
had: O
hired: O
a: O
37-year-old: O
prostitute: O
on: O
a: O
weekly: O
basis: O
while: O
visiting: O
Washington: Location
to: O
advise: O
Clinton: Person
on: O
his: O
re-election: O
campaign: O
.: O

***END***"
589,"Label entities as Organisation, Person, Location, O, Misc in the following sentence:

Goalkeepers - Edwin van der Sar ( Ajax ) , Ed de Goey ( Feyenoord ) .

###

"," Goalkeepers: O
-: O
Edwin van der Sar: Person
(: O
Ajax: Organisation
): O
,: O
Ed de Goey: Person
(: O
Feyenoord: Organisation
): O
.: O

***END***"
590,"Label entities as Organisation, Person, Location, O, Misc in the following sentence:

19. Pedro Lamy ( Portugal ) Minardi 1:56.830

###

"," 19.: O
Pedro Lamy: Person
(: O
Portugal: Location
): O
Minardi: Organisation
1:56.830: O

***END***"
591,"Label entities as Organisation, Person, Location, O, Misc in the following sentence:

INDICATORS - monthly MTH / MTH PVS YR-AGO INDEX TOTAL

###

"," INDICATORS: O
-: O
monthly: O
MTH: O
/: O
MTH: O
PVS: O
YR-AGO: O
INDEX: O
TOTAL: O

***END***"
592,"Label entities as Organisation, Person, Location, O, Misc in the following sentence:

FRANKFURT 1996-08-23

###

"," FRANKFURT: Location
1996-08-23: O

***END***"
593,"Label entities as Organisation, Person, Location, O, Misc in the following sentence:

Mulder 's absence means that Northern Transvaal centre Andre Snyman should win his second cap alongside provincial colleague Danie van Schalkwyk .

###

"," Mulder: Person
's: O
absence: O
means: O
that: O
Northern Transvaal: Organisation
centre: O
Andre Snyman: Person
should: O
win: O
his: O
second: O
cap: O
alongside: O
provincial: O
colleague: O
Danie van Schalkwyk: Person
.: O

***END***"
594,"Label entities as Organisation, Person, Location, O, Misc in the following sentence:

( Sweden ) , Marcus Wills , Pedro Linhart ( Spain ) , Jamie

###

"," (: O
Sweden: Location
): O
,: O
Marcus Wills: Person
,: O
Pedro Linhart: Person
(: O
Spain: Location
): O
,: O
Jamie: Person

***END***"
595,"Label entities as Organisation, Person, Location, O, Misc in the following sentence:

Marcos LM600 162

###

"," Marcos LM600 162: Misc

***END***"
596,"Label entities as Organisation, Person, Location, O, Misc in the following sentence:

Turnings , clean and dry 43 to 44 cents / pound

###

"," Turnings: O
,: O
clean: O
and: O
dry: O
43: O
to: O
44: O
cents: O
/: O
pound: O

***END***"
597,"Label entities as Organisation, Person, Location, O, Misc in the following sentence:

Oppenheimer Capital to review Oct. div .

###

"," Oppenheimer Capital: Organisation
to: O
review: O
Oct.: O
div: O
.: O

***END***"
598,"Label entities as Organisation, Person, Location, O, Misc in the following sentence:

Fortuna Sittard 2 Heerenveen 4

###

"," Fortuna Sittard: Organisation
2: O
Heerenveen: Organisation
4: O

***END***"
599,"Label entities as Organisation, Person, Location, O, Misc in the following sentence:

Metz 4 2 1 1 6 4 7

###

"," Metz: Organisation
4: O
2: O
1: O
1: O
6: O
4: O
7: O

***END***"
600,"Label entities as Organisation, Person, Location, O, Misc in the following sentence:

0-0 .

###

"," 0-0: O
.: O

***END***"
601,"Label entities as Organisation, Person, Location, O, Misc in the following sentence:

- Editorial blames U.S. for latest flare-up of fighting between Kurdish rebels in northern Iraq .

###

"," -: O
Editorial: O
blames: O
U.S.: Location
for: O
latest: O
flare-up: O
of: O
fighting: O
between: O
Kurdish: Misc
rebels: O
in: O
northern: O
Iraq: Location
.: O

***END***"
602,"Label entities as Organisation, Person, Location, O, Misc in the following sentence:

He also said the company expect to record a 83 billion rupiah of net profit in 1997 .

###

"," He: O
also: O
said: O
the: O
company: O
expect: O
to: O
record: O
a: O
83: O
billion: O
rupiah: O
of: O
net: O
profit: O
in: O
1997: O
.: O

***END***"
603,"Label entities as Organisation, Person, Location, O, Misc in the following sentence:

They included a black lacquer and mother of pearl inlaid box used by Hendrix to store his drugs , which an anonymous Australian purchaser bought for 5,060 pounds ( $ 7,845 ) .

###

"," They: O
included: O
a: O
black: O
lacquer: O
and: O
mother: O
of: O
pearl: O
inlaid: O
box: O
used: O
by: O
Hendrix: Person
to: O
store: O
his: O
drugs: O
,: O
which: O
an: O
anonymous: O
Australian: Misc
purchaser: O
bought: O
for: O
5,060: O
pounds: O
(: O
$: O
7,845: O
): O
.: O

***END***"
604,"Label entities as Organisation, Person, Location, O, Misc in the following sentence:

Grand Total : 290M

###

"," Grand: O
Total: O
:: O
290M: O

***END***"
605,"Label entities as Organisation, Person, Location, O, Misc in the following sentence:

BONN 1996-08-23

###

"," BONN: Location
1996-08-23: O

***END***"
606,"Label entities as Organisation, Person, Location, O, Misc in the following sentence:

Council resolutions are not necessarily binding .

###

"," Council: O
resolutions: O
are: O
not: O
necessarily: O
binding: O
.: O

***END***"
607,"Label entities as Organisation, Person, Location, O, Misc in the following sentence:

- English langage to be taught as of the eighth year of the primary school instead of the third year of the secondary school .

###

"," -: O
English: Misc
langage: O
to: O
be: O
taught: O
as: O
of: O
the: O
eighth: O
year: O
of: O
the: O
primary: O
school: O
instead: O
of: O
the: O
third: O
year: O
of: O
the: O
secondary: O
school: O
.: O

***END***"
608,"Label entities as Organisation, Person, Location, O, Misc in the following sentence:

-- Reuter London Newsroom +44 171 542 7658

###

"," --: O
Reuter London Newsroom: Organisation
+44: O
171: O
542: O
7658: O

***END***"
609,"Label entities as Organisation, Person, Location, O, Misc in the following sentence:

New Zealand will also line up against Sri Lanka and Pakistan this November in a one-day champions trophy competition in Sharjah .

###

"," New Zealand: Location
will: O
also: O
line: O
up: O
against: O
Sri Lanka: Location
and: O
Pakistan: Location
this: O
November: O
in: O
a: O
one-day: O
champions: O
trophy: O
competition: O
in: O
Sharjah: Location
.: O

***END***"
610,"Label entities as Organisation, Person, Location, O, Misc in the following sentence:

A cutback plan could slim their numbers to 1,700 from 4,200 .

###

"," A: O
cutback: O
plan: O
could: O
slim: O
their: O
numbers: O
to: O
1,700: O
from: O
4,200: O
.: O

***END***"
611,"Label entities as Organisation, Person, Location, O, Misc in the following sentence:

-- Shutdown of Bally 's French factories points up shoe industry crisis , with French manufacturers undercut by low-wage country competition and failure to keep abreast of trends .

###

"," --: O
Shutdown: O
of: O
Bally: Organisation
's: O
French: Misc
factories: O
points: O
up: O
shoe: O
industry: O
crisis: O
,: O
with: O
French: Misc
manufacturers: O
undercut: O
by: O
low-wage: O
country: O
competition: O
and: O
failure: O
to: O
keep: O
abreast: O
of: O
trends: O
.: O

***END***"
612,"Label entities as Organisation, Person, Location, O, Misc in the following sentence:

TORONTO 1996-08-22

###

"," TORONTO: Location
1996-08-22: O

***END***"
613,"Label entities as Organisation, Person, Location, O, Misc in the following sentence:

Mohamed Ali Khalfallah , spokesman for the Movement of Socialist Democrats ( MDS ) said that a bailiff who was accompagnied by policemen , on Saturday ordered the party to leave the building .

###

"," Mohamed Ali Khalfallah: Person
,: O
spokesman: O
for: O
the: O
Movement of Socialist Democrats: Organisation
(: O
MDS: Organisation
): O
said: O
that: O
a: O
bailiff: O
who: O
was: O
accompagnied: O
by: O
policemen: O
,: O
on: O
Saturday: O
ordered: O
the: O
party: O
to: O
leave: O
the: O
building: O
.: O

***END***"
614,"Label entities as Organisation, Person, Location, O, Misc in the following sentence:

first division after the weekend 's matches :

###

"," first: O
division: O
after: O
the: O
weekend: O
's: O
matches: O
:: O

***END***"
615,"Label entities as Organisation, Person, Location, O, Misc in the following sentence:

Police stormed ten residence halls on the campus , flushed out people at gunpoint and searched their baggage .

###

"," Police: O
stormed: O
ten: O
residence: O
halls: O
on: O
the: O
campus: O
,: O
flushed: O
out: O
people: O
at: O
gunpoint: O
and: O
searched: O
their: O
baggage: O
.: O

***END***"
616,"Label entities as Organisation, Person, Location, O, Misc in the following sentence:

MANCHESTER , England 1996-08-29

###

"," MANCHESTER: Location
,: O
England: Location
1996-08-29: O

***END***"
617,"Label entities as Organisation, Person, Location, O, Misc in the following sentence:

Lancashire 's total of 205 for eight from 40 overs looked reasonable before Byas put their attack to the sword , collecting his runs from just 100 balls with three sixes and nine fours .

###

"," Lancashire: Organisation
's: O
total: O
of: O
205: O
for: O
eight: O
from: O
40: O
overs: O
looked: O
reasonable: O
before: O
Byas: Person
put: O
their: O
attack: O
to: O
the: O
sword: O
,: O
collecting: O
his: O
runs: O
from: O
just: O
100: O
balls: O
with: O
three: O
sixes: O
and: O
nine: O
fours: O
.: O

***END***"
618,"Label entities as Organisation, Person, Location, O, Misc in the following sentence:

Warwickshire 13 6 4 3 32 43 180

###

"," Warwickshire: Organisation
13: O
6: O
4: O
3: O
32: O
43: O
180: O

***END***"
619,"Label entities as Organisation, Person, Location, O, Misc in the following sentence:

8. Anthony Gobert ( Australia ) Kawasaki 117

###

"," 8.: O
Anthony Gobert: Person
(: O
Australia: Location
): O
Kawasaki: Organisation
117: O

***END***"
620,"Label entities as Organisation, Person, Location, O, Misc in the following sentence:

three matches ) :

###

"," three: O
matches: O
): O
:: O

***END***"
621,"Label entities as Organisation, Person, Location, O, Misc in the following sentence:

BASEBALL - MAJOR LEAGUE RESULTS SATURDAY .

###

"," BASEBALL: O
-: O
MAJOR LEAGUE: Misc
RESULTS: O
SATURDAY: O
.: O

***END***"
622,"Label entities as Organisation, Person, Location, O, Misc in the following sentence:

Summary of a French first division soccer match on Tuesday :

###

"," Summary: O
of: O
a: O
French: Misc
first: O
division: O
soccer: O
match: O
on: O
Tuesday: O
:: O

***END***"
623,"Label entities as Organisation, Person, Location, O, Misc in the following sentence:

15-6 15-12

###

"," 15-6: O
15-12: O

***END***"
624,"Label entities as Organisation, Person, Location, O, Misc in the following sentence:

6-3

###

"," 6-3: O

***END***"
625,"Label entities as Organisation, Person, Location, O, Misc in the following sentence:

Final world championship standings :

###

"," Final: O
world: O
championship: O
standings: O
:: O

***END***"
626,"Label entities as Organisation, Person, Location, O, Misc in the following sentence:

Division two

###

"," Division: O
two: O

***END***"
627,"Label entities as Organisation, Person, Location, O, Misc in the following sentence:

Bumping Agassi up to the sixth seeding avoided the possibility that he would run into Sampras as early as the quarter-finals , but they could lock horns in the semis .

###

"," Bumping: O
Agassi: Person
up: O
to: O
the: O
sixth: O
seeding: O
avoided: O
the: O
possibility: O
that: O
he: O
would: O
run: O
into: O
Sampras: Person
as: O
early: O
as: O
the: O
quarter-finals: O
,: O
but: O
they: O
could: O
lock: O
horns: O
in: O
the: O
semis: O
.: O

***END***"
628,"Label entities as Organisation, Person, Location, O, Misc in the following sentence:

The individual Names , however , now must decide whether to accept Lloyd 's settlement offer or reject the offer and pursue litigation .

###

"," The: O
individual: O
Names: Misc
,: O
however: O
,: O
now: O
must: O
decide: O
whether: O
to: O
accept: O
Lloyd 's: Organisation
settlement: O
offer: O
or: O
reject: O
the: O
offer: O
and: O
pursue: O
litigation: O
.: O

***END***"
629,"Label entities as Organisation, Person, Location, O, Misc in the following sentence:

In a written statement , distributed by the Clinton campaign , Morris avoided comment on published allegations that he had engaged in a year-long affair with a $ 200-an-hour prostitute .

###

"," In: O
a: O
written: O
statement: O
,: O
distributed: O
by: O
the: O
Clinton: Person
campaign: O
,: O
Morris: Person
avoided: O
comment: O
on: O
published: O
allegations: O
that: O
he: O
had: O
engaged: O
in: O
a: O
year-long: O
affair: O
with: O
a: O
$: O
200-an-hour: O
prostitute: O
.: O

***END***"
630,"Label entities as Organisation, Person, Location, O, Misc in the following sentence:

SOCCER - SHARPSHOOTER KNUP BACK IN SWISS SQUAD .

###

"," SOCCER: O
-: O
SHARPSHOOTER: O
KNUP: Person
BACK: O
IN: O
SWISS: Misc
SQUAD: O
.: O

***END***"
